#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-04T15:26:24 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-04T15:26:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26/table3&-out.max=unlimited&-out=RAJ2000,DEJ2000,Ktmag,cz,GLON,GLAT	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ktmag	(F6.3)	Extinction-corrected total extrapolated Ks mag	[ucd=phot.mag;em.IR.K]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	GLON	(F9.5)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F9.5)	Galactic latitude	[ucd=pos.galactic.lat]
RAJ2000	DEJ2000	Ktmag	cz	GLON	GLAT
201.98727	+34.36643	11.473	10272	 77.89103	 79.33581
211.19090	-05.56527	11.541	10793	334.12003	 52.80858
213.22592	+25.12010	11.622	12844	 31.25333	 71.62463
225.43915	-46.28701	11.553	20373	325.19824	 10.87435
225.73712	+34.14827	11.671	23501	 55.05751	 60.98983
227.31735	+09.81317	11.328	24841	 11.50497	 53.20776
233.73459	+24.13656	11.431	10404	 37.64946	 53.18536
238.45816	+18.34129	11.557	13804	 31.00817	 47.27013
242.80045	-03.45022	11.531	21615	  8.53643	 32.97660
245.61674	+17.43831	11.452	15850	 33.19095	 40.58007
249.87517	+72.21326	11.610	13768	104.56158	 35.60530
250.59894	+25.08594	11.596	 6791	 44.50979	 38.57711
262.98785	-65.82243	11.537	13315	326.68158	-16.98269
267.39786	+16.68190	11.594	11062	 41.49572	 20.98812
277.92587	+53.58713	11.509	14163	 82.45263	 24.35534
291.71207	-11.78802	11.316	11460	 26.26118	-13.13381
296.75485	+65.00068	11.656	19903	 97.24420	 18.84097
300.37741	-39.06347	11.632	 5693	  1.40142	-29.69308
303.30878	-16.21501	11.668	14292	 26.86980	-25.20776
309.76813	-41.18139	11.586	11876	  0.24234	-37.11265
317.64914	+15.32104	11.590	 8746	 64.46884	-21.67024
318.58972	-40.57184	11.551	16280	  1.51840	-43.73712
333.73334	+31.77455	11.549	11826	 88.04504	-20.29341
336.89380	-30.47391	11.616	18045	 18.18057	-58.43779
338.87036	+19.67950	11.639	 9531	 84.17527	-32.77003
345.61365	+32.52706	11.542	 6597	 97.73359	-24.95741
348.82245	-67.22421	11.188	 4866	316.38138	-47.31473
349.71054	-39.62059	11.408	14952	354.00372	-67.09165
349.79507	-23.44439	11.582	 8139	 37.83156	-68.85415
355.82629	+28.95379	11.554	10655	105.42005	-31.59044
356.33136	+27.92935	11.523	 9189	105.55268	-32.70135
001.97713	+39.71737	11.491	13314	113.89558	-22.38927
012.88078	-43.15825	11.368	16343	302.87576	-73.96999
014.39622	-05.00250	11.277	 5675	126.99089	-67.82575
020.31002	+17.02760	11.598	21715	133.07645	-45.25624
023.74163	+33.92362	11.556	 5306	133.15942	-28.08209
025.84050	+21.91387	11.333	10288	138.57210	-39.37567
027.89170	-08.39893	11.363	 5368	162.94287	-66.47949
040.60365	+24.73246	11.506	14127	152.71155	-31.64416
042.35756	+35.39311	11.376	12641	148.49959	-21.55346
052.33669	-65.74991	11.506	24565	281.54910	-44.25855
057.75685	-25.93247	11.436	31524	221.77176	-50.02906
058.50339	-72.13382	11.586	14538	286.61365	-38.67360
062.35017	-21.83328	11.628	12090	217.47226	-44.92871
063.99765	-64.78008	11.459	19624	277.03082	-40.57608
067.98722	-61.30777	11.490	17631	271.93176	-40.11282
071.26743	-15.82202	11.507	10405	213.82887	-34.95238
082.17613	+03.94284	11.632	 8058	199.55988	-16.39439
108.88478	+40.49120	11.571	 5291	177.33018	 21.53887
111.64962	+23.07294	11.524	 5407	195.54605	 17.68761
111.77943	+06.51242	11.579	13599	211.14078	 10.88416
113.98645	+18.04916	11.493	 5000	201.29782	 17.73297
115.15221	+69.79776	11.444	 6509	145.75684	 29.56225
124.88296	-03.16226	11.643	15130	226.29150	 17.94307
130.83731	+64.67611	11.537	11622	150.84766	 36.21062
135.90860	-09.20288	11.350	13220	238.04453	 23.96565
146.76778	+42.52116	11.514	 5309	178.17635	 49.73699
147.17786	+50.49205	11.688	16887	166.17451	 48.36393
148.88080	-35.90635	11.650	11445	267.40466	 14.55558
149.65114	-68.31109	11.565	 5089	288.01498	-10.60104
153.22702	-02.76827	11.617	17928	244.64890	 41.49873
159.49857	-16.88917	11.595	15181	262.74637	 35.36646
164.40411	+23.89781	11.559	13173	213.71950	 64.17227
170.47717	-48.05227	11.637	13709	287.83832	 12.17837
171.48671	-38.05634	11.230	 9958	284.92828	 21.80833
184.74857	+51.27842	11.262	14203	135.02345	 65.08154
201.13686	+42.76430	11.626	 8333	101.76878	 72.97701
219.05988	+73.50603	11.593	12015	113.28187	 41.60112
220.30519	-37.20558	11.592	20441	326.03659	 20.69203
222.78752	-03.81543	11.278	17202	350.59674	 47.66832
224.87633	+28.18248	11.614	16878	 42.59061	 61.70350
230.81531	-31.19048	11.620	 6587	337.32986	 21.35585
233.91502	+12.60640	11.561	 3174	 20.49847	 48.97799
247.26021	-72.47736	11.471	20672	317.70099	-16.19109
251.53354	+65.53763	11.657	 7353	 96.51084	 37.34840
266.54269	-60.69471	11.488	 4461	332.18198	-15.97646
290.19278	-13.91932	11.637	11711	 23.63474	-12.70615
292.86462	-67.36903	11.457	 4851	328.53012	-28.70967
294.28696	-36.51882	11.611	15856	  2.81100	-24.39715
315.14267	-39.88672	11.489	13685	  2.31821	-41.08276
328.17615	-68.61473	11.530	12375	322.77582	-40.94435
339.16141	-61.40807	11.517	12270	326.80621	-49.00178
351.20398	+13.99649	11.601	12155	 93.18118	-43.81463
352.82053	+18.24007	11.586	14958	 97.53322	-40.64516
358.60028	-11.34325	11.419	23959	 79.85228	-69.29369
005.42808	-41.94761	11.642	16288	323.33524	-73.98240
008.67486	-18.20075	11.627	16170	 98.70207	-80.27555
012.34457	+33.69247	11.608	15717	122.44122	-29.17721
018.43958	-05.85530	11.531	16300	137.94528	-68.07401
020.87201	-00.53254	11.565	 8247	140.38838	-62.31304
027.47080	+48.16146	11.517	 7121	132.90018	-13.57574
029.34324	+06.76826	11.639	 5356	150.52684	-52.53474
032.74514	+18.21244	11.649	12672	148.16924	-40.72885
033.98247	+33.66854	11.581	12830	142.42250	-25.98518
039.55842	-15.80908	11.612	 1466	193.85600	-62.77884
041.98896	-77.98901	11.622	 4912	295.60306	-37.42931
045.81257	+16.43858	11.546	 9740	163.06479	-35.96127
049.31576	+03.59174	11.615	 7119	177.51048	-43.30284
052.15409	+40.46879	11.587	 9020	152.59062	-13.18120
060.03888	+37.43645	11.597	 -138	159.43109	-11.72095
060.81501	-20.38419	11.486	 9700	214.88535	-45.85108
065.80526	-42.54527	11.572	21577	247.11678	-44.70242
067.15247	-53.40994	11.518	13038	261.88818	-42.51206
067.35564	-10.50559	11.531	 9721	205.94438	-36.25235
074.71726	-12.03832	11.614	12927	211.29007	-30.37411
076.66295	-20.09446	11.655	 4605	220.81868	-31.71080
077.05797	-76.34902	11.645	13325	288.37106	-32.31169
078.27580	-36.66795	11.545	16668	240.40831	-34.70054
081.37836	+67.13438	11.568	 4957	145.15665	 17.06854
093.36906	-37.99704	11.603	11512	245.08878	-23.35038
099.72475	+42.55045	11.383	19195	172.79561	 15.81325
106.41694	+10.36369	11.250	10669	205.25891	  7.83685
126.73266	-27.30106	11.603	13562	248.08389	  6.36860
135.09724	+17.17874	11.572	16234	210.77232	 36.03272
139.07913	+41.54996	11.460	 7450	180.16081	 44.10682
143.23250	-08.20222	11.616	 5840	242.00996	 30.36777
144.90811	+59.79120	11.461	14302	154.19273	 43.94603
170.81403	+13.39120	11.405	11551	242.24745	 65.24332
173.72701	-43.35764	11.611	13112	288.47391	 17.35526
181.10298	+42.56195	11.484	16134	151.71571	 71.83973
187.60657	-26.46087	11.506	 7426	297.10446	 36.17300
200.75154	+13.95065	11.367	 7272	333.70480	 74.90315
206.37222	+03.78215	11.636	 9992	334.21710	 63.32209
215.39925	+49.55126	11.123	21565	 91.31929	 61.67725
222.23793	-02.09261	11.613	10328	351.70560	 49.32045
226.92416	+14.62186	11.519	13345	 18.36527	 55.94512
227.37038	+27.42251	11.636	17648	 41.56594	 59.42511
229.63535	+58.41441	11.593	17678	 93.98077	 49.62442
230.38737	+39.20075	11.620	 8825	 63.81015	 56.63246
238.87849	-00.82717	11.445	 7239	  8.32860	 37.68927
240.27892	+11.94545	11.556	15082	 23.65717	 43.12008
241.27153	+45.44301	11.605	12993	 71.72408	 47.67972
253.22758	-00.16744	11.555	13774	 18.23088	 26.02096
282.73154	+39.39767	11.678	16085	 69.06009	 16.91490
284.68958	-56.07181	11.676	 5953	340.30667	-23.21671
307.62311	+27.67862	11.468	14709	 68.85329	 -6.79529
312.98773	-21.95349	11.567	14123	 24.39286	-35.78854
314.65884	-43.27703	11.606	15114	357.81335	-40.84576
334.11279	-18.43795	11.312	18637	 38.30956	-53.38922
335.69138	+29.77667	11.477	 4583	 88.23393	-22.89920
338.56317	-38.16344	11.535	 9103	  3.13006	-59.29932
346.71399	-84.38179	11.566	15167	305.85229	-32.14114
348.03702	+44.65175	11.578	13905	104.94563	-14.72448
352.86609	+25.52895	11.501	 9636	101.10220	-33.93002
356.32220	-03.83263	11.523	 6771	 85.91518	-61.85344
015.75708	-01.11098	11.546	 5237	129.51332	-63.83447
015.92077	-13.76363	11.562	15600	135.61328	-76.33295
028.20330	-22.74398	11.633	 9335	198.79691	-75.42458
028.79857	-02.53910	11.526	17722	157.47079	-61.06059
029.16522	+52.10919	11.634	12482	133.00021	 -9.48281
029.36848	-02.91765	11.648	11723	158.88280	-61.09258
031.26605	-32.38535	11.464	 4962	235.59248	-73.20476
041.96638	+17.27500	11.574	 6450	158.70341	-37.38074
052.75305	+38.97305	11.627	13190	153.87408	-14.12672
053.25170	+43.09792	11.587	14624	151.70471	-10.56771
055.40271	-66.57350	11.595	10968	281.44995	-42.77265
059.05315	-15.09082	11.608	 8783	206.94714	-45.52364
065.10069	-32.98960	11.677	12341	233.61784	-44.86061
081.64629	+64.07870	11.547	13263	147.96579	 15.62498
091.47089	-66.06321	11.566	11252	275.82178	-29.21369
091.98486	-44.98767	11.624	12435	252.22450	-26.17487
104.96222	+25.08934	11.501	27090	191.11882	 12.88097
108.34458	+06.50103	11.624	 8811	209.60696	  7.82524
111.26527	+05.27277	11.512	13197	212.03560	  9.87243
133.31238	+61.99209	11.539	11573	153.80070	 37.90853
140.50505	+40.57429	11.231	12313	181.51640	 45.19209
142.92680	-18.85554	11.628	16365	250.91066	 23.25133
151.03957	-42.23635	11.533	12632	272.77924	 10.63515
166.11426	+45.12859	11.642	 6597	165.68462	 62.11403
170.75554	+47.05243	11.625	 7528	158.11920	 63.58281
175.75899	+19.64971	11.471	 6968	234.80493	 72.63805
179.38260	-01.25303	11.586	 5513	276.20813	 58.79317
180.42470	+20.40508	11.645	 6871	240.87451	 76.79416
182.44687	-19.02833	11.269	20233	289.47662	 42.75257
194.59145	-51.36819	11.556	 4396	304.03522	 11.48873
198.82851	+85.77864	11.427	15683	122.41850	 31.32594
204.89998	+43.05285	11.638	 3533	 94.51368	 71.31912
244.33792	+59.32016	11.572	 4471	 90.17728	 42.45300
258.37033	-09.32999	11.459	 8222	 12.70940	 16.86486
264.97171	+16.87161	11.488	11752	 40.70224	 23.19974
285.11002	-69.83986	11.606	14221	325.48358	-26.10970
298.33017	-62.74674	11.458	11792	333.89777	-30.93571
312.44934	+07.78347	11.548	15639	 54.67521	-21.94157
319.02725	+67.36224	11.665	21072	104.36343	 12.63232
319.07794	+03.48828	11.565	 8163	 54.79255	-29.81117
328.96115	-02.83289	11.637	 7903	 55.24271	-41.53299
337.53668	-14.31307	11.565	 5113	 47.00766	-54.71961
338.61902	+24.25141	11.663	16225	 87.05277	-28.91541
341.53107	-10.36943	11.423	 9064	 56.48486	-56.08704
341.74002	-53.80596	11.617	14167	334.96860	-54.87646
348.94797	+10.11357	11.605	11894	 87.77930	-46.12790
000.95297	-43.61829	11.362	 9024	330.10614	-70.91016
002.75560	-51.11983	11.667	14962	317.92941	-64.81537
009.77137	+06.02105	11.436	 5257	117.32953	-56.71621
011.76347	-55.94204	11.301	18843	304.20511	-61.17535
015.29137	-02.50552	11.694	13764	128.74709	-65.26733
024.60192	-00.20582	11.480	16792	147.59377	-60.80854
025.77512	-40.18183	11.643	16365	266.88974	-73.12823
034.80762	+41.71634	11.638	 5819	140.01349	-18.22493
038.72855	-00.79602	11.577	14754	170.56668	-53.80993
042.41176	+36.85096	11.539	14115	147.80829	-20.24572
046.36070	-23.14353	11.459	11855	212.95044	-59.50021
052.70359	-07.04670	11.516	11664	192.38968	-47.23138
056.00161	-45.54547	11.374	21230	252.96140	-51.28610
057.67468	+01.04075	11.565	11129	187.20372	-38.53233
061.25307	+25.39800	11.635	 9101	168.80261	-19.77153
066.14870	-57.98088	11.128	 7057	268.06674	-41.96604
074.15895	+01.72800	11.641	 9044	197.27591	-24.42207
076.08733	-20.41768	11.461	 9575	220.95874	-32.32886
079.20435	+05.38505	11.336	11685	196.68967	-18.22324
102.34089	-42.35873	11.579	18170	251.84943	-18.25100
111.19500	+20.28042	11.593	 9856	198.05911	 16.20499
137.97029	+16.27847	11.584	 8272	213.09842	 38.25623
141.62927	+08.35103	11.668	 8423	224.16812	 38.14262
160.31317	-21.02300	11.151	 3623	266.40857	 32.45948
163.95491	-09.86003	11.685	 8280	261.82126	 43.59262
170.23936	+66.38155	11.529	16395	136.33243	 48.32504
175.34438	-17.56650	11.626	20658	280.15030	 42.18492
186.25121	+40.15725	11.527	22062	144.04718	 75.86837
187.97185	+23.95276	11.448	14396	247.61440	 84.56656
188.90018	-05.08328	11.641	 7525	295.56509	 57.56170
193.40042	+78.58784	11.604	14277	122.79511	 38.53998
201.47618	-37.23726	11.513	19546	310.50247	 25.12730
201.84160	-01.00858	11.573	22194	321.45218	 60.56472
206.41570	-05.50917	11.545	15547	326.82504	 54.82734
209.06105	-44.49118	11.255	20064	314.93616	 16.86477
209.50154	+20.63236	11.542	18137	 13.36599	 73.47423
213.47319	+65.80581	11.617	 9578	110.16728	 49.22889
222.79111	+18.57536	11.340	12813	 22.03262	 61.20611
227.56607	+58.17852	11.608	 9153	 94.67493	 50.64429
232.91147	+06.67933	11.385	30396	 12.10239	 46.85826
245.29143	-15.32115	11.682	17036	359.57227	 23.75712
251.40527	+26.98112	11.577	10779	 47.08796	 38.37039
262.99539	+46.15816	11.566	 9312	 72.30421	 32.57156
281.11859	+57.55288	11.634	11419	 87.13393	 23.53489
287.93988	+29.82959	11.712	12898	 61.86842	  9.11689
305.65219	+03.93046	11.519	 6758	 47.39536	-18.22268
309.43637	-15.87526	11.450	16180	 29.78958	-30.51225
313.54910	-02.76770	11.686	17574	 45.37207	-28.40654
333.88907	+38.00534	11.547	 5531	 92.01111	-15.33421
338.57587	+50.41302	11.580	 9313	101.74282	 -6.73041
339.94193	-66.73335	11.434	12488	320.78653	-45.56253
342.60852	-51.44795	11.653	13072	337.80481	-56.69205
007.72222	-56.43776	11.617	 8046	308.69446	-60.45996
009.46979	+45.60447	11.252	23370	120.45007	-17.20181
012.46122	+28.64914	11.514	 4954	122.50921	-34.22120
014.62207	+11.58733	11.596	14144	125.69090	-51.24658
028.77186	+24.04086	11.636	 9882	141.09859	-36.57528
051.95244	+32.57504	11.212	15228	157.28600	-19.66826
060.43443	+19.40105	11.595	17241	172.85638	-24.50962
071.50535	+00.97646	11.650	 8724	196.46448	-27.08073
075.37272	-22.69793	11.650	12135	223.26816	-33.70427
075.98161	+18.17200	11.578	16094	183.74316	-13.89115
079.42989	-20.87673	11.587	 8884	222.71022	-29.54714
079.54877	-37.22977	11.497	14891	241.29640	-33.79960
086.23448	-18.21275	11.312	 7880	222.54973	-22.60591
088.93713	-61.32018	11.629	17392	270.32376	-30.18599
093.77399	+50.90876	11.605	11800	163.15660	 15.38444
100.68953	-28.76094	11.555	13627	238.17856	-14.41480
126.67650	+12.01763	11.634	13411	212.59850	 26.51665
135.62572	-10.04866	11.433	13362	238.62100	 23.24864
136.40494	+41.09226	11.496	12396	180.76411	 42.09468
137.22319	+32.25295	11.581	14898	192.70068	 41.92649
137.46077	+20.98860	11.384	24542	207.20883	 39.43367
139.63573	+35.00166	11.289	 6934	189.31512	 44.26770
149.52208	-04.21919	11.416	19548	242.99915	 37.73486
152.71034	+75.75423	11.546	 8207	134.47562	 37.54383
154.40811	+06.97120	11.573	13543	234.69647	 48.34600
154.70255	+38.46976	11.568	 6686	183.49763	 56.26149
167.00372	+46.85056	11.636	 7474	161.90436	 61.69178
183.28967	+50.76031	11.622	 8704	137.49246	 65.27216
186.83568	-17.91019	11.429	 8103	294.87225	 44.58412
196.57533	-07.61199	11.617	 6664	309.37402	 55.07368
197.46625	-24.23911	11.724	 2901	308.29135	 38.43821
204.13591	+33.87605	11.384	12178	 70.48339	 78.18362
219.22354	+18.37063	11.521	14478	 18.65453	 64.22279
222.84866	+09.59242	11.351	14918	  6.86316	 56.72462
223.28909	-11.20787	11.576	 9504	344.57867	 41.61559
225.75420	+62.65155	11.506	13393	100.83767	 48.44579
227.13033	+19.18437	11.611	 6107	 26.12997	 57.61520
228.53979	-36.89577	11.621	11836	332.25195	 17.72134
228.69041	-45.54406	11.673	16186	327.56372	 10.36240
234.88338	+38.16361	11.573	19450	 61.24809	 53.28127
236.60117	+69.48616	11.658	11209	104.28729	 40.72237
240.07428	+15.75660	11.601	 4889	 28.36545	 44.88082
240.73705	-62.99431	11.593	19061	322.80377	 -7.77075
240.95102	+17.24055	11.598	11007	 30.74767	 44.66000
250.30711	+59.08508	11.476	 9088	 88.74352	 39.58590
251.90370	+42.69264	11.644	 9702	 67.30051	 40.21549
254.90083	+53.94177	11.580	15140	 81.72057	 37.89589
259.03683	+20.35525	11.663	17501	 42.00071	 29.71168
263.72644	+50.75588	11.621	 7035	 77.78914	 32.52602
267.28638	+14.36560	11.299	24340	 39.18340	 20.15723
269.45029	-62.93259	11.557	14813	330.70102	-18.18726
292.33817	+43.01988	11.596	 9108	 75.48790	 11.76765
307.65988	-00.26493	11.609	16205	 44.58102	-22.04999
313.90213	-00.63657	11.651	16047	 47.66183	-27.64433
316.50427	-15.81602	11.628	 8452	 32.96799	-36.77687
320.91571	-35.16163	11.474	 5305	  9.22008	-45.32501
322.17960	+62.60221	11.665	16791	101.84323	  8.35656
330.37708	-22.07087	11.622	 5203	 30.84766	-51.22319
350.68719	+23.21115	11.567	 8465	 97.78460	-35.29260
351.06879	+13.96642	11.547	13102	 93.00042	-43.78150
355.92502	+17.64682	11.444	24632	100.88750	-42.30684
358.29117	+28.44194	11.630	 9129	107.69392	-32.69956
005.20282	+20.03157	11.609	 7690	113.19434	-42.26028
007.85541	-49.58970	11.442	 6569	311.32626	-67.21101
014.53440	-36.36914	11.580	11724	294.60226	-80.65050
015.16059	+30.31638	11.636	 5186	125.28757	-32.51316
018.47091	+19.17677	11.603	12271	130.23172	-43.37653
039.24807	+19.55771	11.577	 8684	154.45468	-36.77039
040.95457	+06.64291	11.601	 6111	165.88173	-46.64367
043.40635	+06.06101	11.628	 7675	169.14296	-45.56447
043.87380	+75.97741	11.706	10499	130.35574	 14.92648
045.07225	+24.56286	11.648	10114	156.85591	-29.68984
048.46587	+41.24589	11.567	 8851	149.76137	-14.08916
054.03247	-00.59647	11.645	 7022	186.03378	-42.42516
065.23767	+10.12137	11.430	 7696	184.03258	-27.04581
072.47536	-41.94392	11.557	 5893	246.34691	-39.76222
082.65644	+04.79905	11.604	 8401	199.03519	-15.55296
090.20584	+53.55354	11.442	10387	159.71661	 14.53563
093.28656	-68.61008	11.593	13838	278.75351	-28.59110
106.11369	-34.64791	11.467	 9017	245.63162	-12.57275
112.42788	+57.32890	11.524	11615	159.85930	 27.62616
114.89900	-01.99522	11.463	13581	220.27989	  9.76758
131.68918	+35.81783	11.625	16682	187.18935	 37.94063
139.18291	-05.05845	11.609	16218	236.34552	 29.00721
155.91777	-35.82597	11.573	 4672	272.10059	 18.04952
179.09355	-33.51264	11.601	17124	289.95065	 27.96727
182.19138	-34.42673	11.432	17626	293.00818	 27.62137
183.02275	+13.20557	11.505	19451	267.53735	 73.31203
187.98682	-31.23010	11.599	15564	298.04745	 31.45671
208.42395	+33.22816	11.164	15356	 61.11190	 75.24826
230.74942	+08.75536	11.649	 8955	 12.99274	 49.78219
242.41751	+21.86044	11.268	14683	 37.53471	 44.87708
268.55399	+06.06264	11.542	 9828	 31.85910	 15.47631
276.86917	+39.53131	11.556	 7042	 67.56281	 21.21519
288.95447	+48.58236	11.366	11464	 79.68890	 16.22647
291.36472	-20.80042	11.696	12002	 17.62747	-16.55732
300.61243	-38.83455	11.634	 6399	  1.70394	-29.82285
317.57877	+18.78513	11.592	12522	 67.31406	-19.45456
317.99106	-45.91168	11.536	 9441	354.18225	-43.14553
322.59860	+64.98526	11.589	12458	103.65627	  9.94065
325.47552	-40.99137	11.609	20030	  0.66199	-48.93312
326.02933	-05.10167	11.550	18062	 50.61431	-40.31815
329.42645	+20.83118	11.645	11148	 77.18256	-26.22433
333.40848	+42.13962	11.536	14245	 94.16449	-11.75004
342.79227	-46.67230	11.568	23498	345.32104	-59.34011
343.58661	+32.47036	11.662	 6611	 96.03864	-24.21545
347.06650	+22.71262	11.467	10548	 93.87286	-34.27179
352.29407	+35.04852	11.602	 9934	104.45436	-24.85421
006.06233	+02.02685	11.575	12018	109.19824	-60.11786
008.21024	+11.73687	11.548	 4928	115.70700	-50.87374
008.78898	+05.53947	11.509	12209	115.45889	-57.09578
009.07658	+32.90318	11.457	 4877	119.26975	-29.86084
025.65134	-30.81047	11.653	14990	234.18005	-78.22720
026.33490	-04.38321	11.665	12575	154.77451	-63.87096
036.32373	-57.72277	11.628	 9265	281.03772	-55.23422
045.03345	+16.50406	11.615	10493	162.27174	-36.35182
048.52281	-21.77427	11.180	 1556	211.46198	-57.20720
051.56721	+06.87791	11.493	 8455	176.40561	-39.41214
055.34755	-59.93066	11.260	17988	273.57785	-46.34017
056.54490	-03.96794	11.604	 4289	191.72444	-42.34542
077.70830	+51.73220	11.512	 8511	157.33145	  7.10800
079.78722	-06.55333	11.573	13848	208.18141	-23.48694
088.92414	-39.24315	11.632	13842	245.38322	-27.02986
090.44073	-13.66378	11.539	10419	219.83868	-17.07919
090.84267	+09.61731	11.447	12940	198.82846	 -6.11414
093.33781	-32.69857	11.580	15081	239.62653	-21.72932
094.51753	-32.80935	11.513	14340	240.09146	-20.82990
101.01765	+26.92547	11.633	 9649	187.90359	 10.42691
105.12831	-72.69874	11.571	11530	283.76843	-25.14268
120.44587	+08.38400	11.562	 4115	213.32895	 19.42159
125.59018	+04.05464	11.590	 9281	219.92326	 22.04118
126.29263	+37.98892	11.641	 6405	183.68752	 34.02853
135.38332	-21.71600	11.584	10869	248.35042	 16.01125
159.26372	-29.67138	11.566	17885	270.97131	 24.73358
170.94154	-04.70664	11.636	 2799	265.98428	 51.76317
185.63602	-19.36583	11.606	13462	293.60010	 42.98173
188.46584	+12.61758	11.524	28090	286.23636	 74.91665
190.26271	-10.30168	11.554	 5713	298.73404	 52.48533
190.55901	+33.38169	11.491	11496	139.99097	 83.43915
196.94240	-44.48661	11.581	10837	305.99850	 18.28788
198.44896	+40.21087	11.204	19630	104.86454	 76.12320
205.99969	+17.84156	11.605	 7828	358.20181	 74.73339
209.10446	-31.77588	11.447	11472	318.72461	 29.09533
212.14075	+09.03800	11.642	 7341	351.75443	 64.32525
213.18266	+49.86849	11.452	23191	 93.99165	 62.44390
235.94081	-01.75339	11.607	16836	  5.12103	 39.47772
240.82405	+21.59175	11.621	 9681	 36.54501	 46.21236
242.27644	+46.67125	11.314	16339	 73.35323	 46.80135
246.98332	+39.28140	11.616	 9576	 62.55511	 43.82144
250.91039	+00.87417	11.596	 7063	 17.90970	 28.54535
251.11629	-19.24231	11.572	16277	  0.01263	 16.96581
253.81148	-74.22536	11.338	21311	317.46677	-18.74365
257.92065	-06.53263	11.589	 7862	 14.95717	 18.72051
264.36380	+37.47662	11.654	12465	 62.48365	 30.09930
290.12564	-28.91949	11.620	 9211	  9.30077	-18.60433
300.86581	+06.98971	11.523	 7338	 47.66417	-12.56687
307.07623	+68.38434	11.647	15955	102.38436	 16.82432
307.21658	-18.85166	11.639	 8036	 25.68675	-29.64980
311.97076	+17.95079	11.633	10626	 63.21359	-15.74516
332.18314	-24.10742	11.511	16787	 28.33295	-53.35463
346.42603	-06.66890	11.574	13430	 67.28327	-57.61869
353.71384	+12.18172	11.566	12024	 95.16362	-46.51965
003.33653	-09.92269	11.627	 8187	 93.56480	-70.59062
009.12863	+06.52042	11.599	11363	116.26560	-56.15798
018.64176	+03.72855	11.643	14816	134.07115	-58.64201
022.18217	-70.05052	11.597	11293	298.30582	-46.74132
025.82985	+74.05927	11.646	18077	126.53921	 11.55213
041.72337	+53.79560	11.610	17446	139.57205	 -5.30389
061.09981	+20.42711	11.316	 8906	172.51845	-23.34826
061.34347	+06.72819	11.468	12624	184.39154	-32.16938
063.78189	-13.22517	11.339	 9206	207.17363	-40.57655
068.21215	-68.88235	11.511	19198	281.01895	-37.42028
109.65391	+61.25662	11.425	13611	155.26498	 26.77154
112.78480	+47.40668	11.628	18798	170.84993	 26.07243
119.12924	+00.00091	11.577	16957	220.51141	 14.43887
