#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-06T23:19:26 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-06T23:19:26	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/438/3465/table2&-out=IDpt,x,y,z&-out.max=999999	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74383465
#Name: J/MNRAS/438/3465
#Title: Cosmic web filaments in the SDSS (Tempel+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/mnras/438/3465	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/438/3465	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2014MNRAS.438.3465T	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/438/3465	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74383465	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-08	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_438_3465_table2:
#Name: J/MNRAS/438/3465/table2
#Title: Filament points properties
#Column	IDpt	(I6)	[1/275599] Unique identification number for a filament point, shared for all filaments	[ucd=pos.distance]
#Column	x	(F8.3)	Co-moving coordinate of the point (Mpc/h)	[ucd=pos.distance;pos.cartesian.x]
#Column	y	(F8.3)	Co-moving coordinate of the point (Mpc/h)	[ucd=pos.distance;pos.cartesian.y]
#Column	z	(F8.3)	Co-moving coordinate of the point (Mpc/h)	[ucd=pos.distance;pos.cartesian.z]
IDpt	x	y	z
212056	  36.628	  77.499	  67.032
212057	  36.837	  77.829	  67.414
212058	  37.148	  78.120	  67.802
212059	  37.391	  78.419	  68.125
212060	  37.608	  78.738	  68.445
212061	  37.833	  79.035	  68.784
212062	  38.054	  79.334	  69.124
212063	 121.799	 230.384	-142.788
212064	 122.138	 230.587	-142.482
212065	 122.470	 230.810	-142.182
212066	 122.815	 231.024	-141.889
212067	 123.153	 231.240	-141.589
212068	 123.495	 231.456	-141.295
212069	 123.818	 231.699	-141.000
212070	 124.151	 231.939	-140.708
212071	 124.488	 232.194	-140.437
212072	 124.831	 232.444	-140.165
212073	 125.183	 232.718	-139.934
212074	 125.551	 233.008	-139.737
212075	-299.918	 220.630	-142.047
212076	-300.213	 220.941	-141.786
212077	-300.476	 221.279	-141.526
212078	-300.767	 221.613	-141.294
212079	-301.091	 221.949	-141.111
212080	-301.452	 222.265	-140.948
212081	-301.799	 222.587	-140.783
212082	-302.142	 222.910	-140.613
212083	-302.481	 223.234	-140.440
212084	-302.798	 223.546	-140.210
212085	-303.116	 223.833	-139.948
212086	-303.437	 224.101	-139.664
212087	-303.786	 224.358	-139.413
212088	-304.143	 224.619	-139.180
212089	-304.512	 224.880	-138.965
212090	-304.887	 225.144	-138.763
212091	-305.268	 225.421	-138.588
212092	-305.648	 225.714	-138.434
212093	  13.708	 394.578	  18.212
212094	  13.493	 394.275	  18.550
212095	  13.266	 393.992	  18.895
212096	  13.026	 393.721	  19.242
212097	  12.770	 393.434	  19.564
212098	  12.522	 393.117	  19.865
212099	  12.280	 392.781	  20.152
212100	  12.041	 392.453	  20.446
212101	  11.797	 392.136	  20.746
212102	  11.558	 391.813	  21.045
212103	  11.338	 391.492	  21.359
212104	  11.130	 391.173	  21.682
212105	  39.386	  90.750	 -35.931
212106	  38.999	  90.429	 -35.934
212107	  38.628	  90.093	 -35.918
212108	  38.260	  89.744	 -35.892
212109	  37.879	  89.412	 -35.853
212110	  37.502	  89.079	 -35.806
212111	  37.132	  88.743	 -35.752
212112	  36.783	  88.392	 -35.676
212113	  36.455	  88.036	 -35.549
212114	  36.144	  87.669	 -35.405
212115	  35.834	  87.296	 -35.276
212116	  35.522	  86.917	 -35.168
212117	  35.237	  86.526	 -35.036
212118	  34.960	  86.143	 -34.872
212119	  34.684	  85.756	 -34.718
212120	  34.397	  85.360	 -34.626
212121	  34.130	  84.934	 -34.602
212122	-117.058	  76.807	 -22.473
212123	-117.192	  77.101	 -22.090
212124	-117.326	  77.399	 -21.712
212125	-117.465	  77.700	 -21.336
212126	-117.575	  78.019	 -20.966
212127	-117.574	  78.397	 -20.612
212128	-117.492	  78.819	 -20.282
212129	-117.386	  79.266	 -19.986
212130	-117.325	  79.685	 -19.700
212131	-117.285	  80.104	 -19.424
212132	-117.238	  80.517	 -19.144
212133	-117.191	  80.939	 -18.876
212134	-117.138	  81.359	 -18.608
212135	  45.210	 231.619	  36.901
212136	  44.780	 231.872	  36.870
212137	  44.353	 232.132	  36.833
212138	  43.926	 232.392	  36.805
212139	  43.496	 232.650	  36.792
212140	  43.056	 232.886	  36.810
212141	  42.614	 233.116	  36.854
212142	  42.168	 233.332	  36.927
212143	  41.726	 233.545	  37.025
212144	  41.282	 233.745	  37.139
212145	  40.836	 233.931	  37.272
212146	  40.401	 234.118	  37.434
212147	  39.995	 234.323	  37.652
212148	  39.609	 234.545	  37.896
212149	  39.233	 234.768	  38.154
212150	  38.840	 234.974	  38.386
212151	  38.436	 235.173	  38.603
212152	  38.016	 235.370	  38.787
212153	  37.558	 235.558	  38.888
212154	  37.058	 235.733	  38.891
212155	  -8.841	  50.039	  -1.755
212156	  -8.839	  50.392	  -1.400
212157	  -8.833	  50.756	  -1.055
212158	  -8.846	  51.144	  -0.734
212159	  -8.878	  51.553	  -0.431
212160	  -8.983	  51.805	  -0.018
212161	  -9.136	  51.946	   0.458
212162	  -9.348	  51.980	   0.983
212163	   0.478	 291.982	-193.510
212164	   0.886	 292.269	-193.468
212165	   1.304	 292.542	-193.428
212166	   1.720	 292.819	-193.377
212167	   2.156	 293.113	-193.357
212168	   2.609	 293.374	-193.315
212169	   3.079	 293.564	-193.242
212170	   3.546	 293.673	-193.094
212171	   4.008	 293.764	-192.920
212172	   4.472	 293.853	-192.755
212173	   4.937	 293.962	-192.604
212174	   5.398	 294.094	-192.462
212175	   5.848	 294.245	-192.304
212176	   6.291	 294.405	-192.134
212177	   6.731	 294.555	-191.945
212178	   7.167	 294.692	-191.735
212179	 -31.756	 195.888	  29.121
212180	 -32.132	 196.060	  29.415
212181	 -32.524	 196.226	  29.686
212182	 -32.937	 196.348	  29.943
212183	 -33.339	 196.422	  30.226
212184	 -33.740	 196.450	  30.526
212185	 -34.124	 196.447	  30.847
212186	 -34.498	 196.451	  31.181
212187	 -34.864	 196.479	  31.519
212188	 -35.233	 196.542	  31.853
212189	 -35.613	 196.606	  32.171
212190	 -51.627	 202.418	-125.037
212191	 -51.985	 202.195	-124.762
212192	 -52.335	 201.954	-124.488
212193	 -52.688	 201.716	-124.224
212194	 -53.045	 201.482	-123.960
212195	 -53.394	 201.182	-123.706
212196	 -53.751	 200.909	-123.443
212197	 -54.122	 200.684	-123.171
212198	 -54.451	 200.460	-122.862
212199	 -54.696	 200.180	-122.509
212200	 -54.866	 199.832	-122.136
212201	 -55.033	 199.525	-121.768
212202	 -55.226	 199.230	-121.412
212203	 -55.422	 198.934	-121.061
212204	  42.492	 199.554	 -91.956
212205	  42.941	 199.637	 -91.749
212206	  43.395	 199.716	 -91.548
212207	  43.856	 199.778	 -91.359
212208	  44.324	 199.840	 -91.191
212209	  44.792	 199.904	 -91.028
212210	  45.224	 199.949	 -90.718
212211	  45.658	 199.984	 -90.408
212212	  46.113	 200.070	 -90.215
212213	  46.608	 200.206	 -90.197
212214	  47.110	 200.322	 -90.195
212215	  47.605	 200.325	 -90.146
212216	  48.100	 200.214	 -90.143
212217	  48.595	 200.077	 -90.182
212218	  49.094	 199.943	 -90.216
212219	  49.594	 199.869	 -90.206
212220	  50.090	 199.837	 -90.144
212221	  50.577	 199.840	 -90.033
212222	  51.058	 199.862	 -89.895
212223	  51.537	 199.887	 -89.747
212224	  52.015	 199.910	 -89.593
212225	 209.919	 246.336	 131.529
212226	 209.786	 245.892	 131.717
212227	 209.650	 245.449	 131.907
212228	 209.517	 245.011	 132.109
212229	 209.384	 244.571	 132.305
212230	 209.256	 244.123	 132.488
212231	 209.130	 243.666	 132.655
212232	 208.967	 243.218	 132.811
212233	 208.759	 242.780	 132.939
212234	 208.503	 242.362	 133.062
212235	 208.221	 241.968	 133.204
212236	 207.912	 241.604	 133.390
212237	 109.049	 105.985	  13.144
212238	 109.116	 105.977	  13.640
212239	 109.188	 105.967	  14.136
212240	 109.212	 105.946	  14.637
212241	 109.228	 105.902	  15.138
212242	 109.305	 105.849	  15.628
212243	 109.493	 105.790	  16.101
212244	   3.045	 304.218	 -25.089
212245	   2.785	 304.624	 -24.946
212246	   2.514	 305.025	 -24.811
212247	   2.210	 305.412	 -24.691
212248	   1.891	 305.788	 -24.542
212249	   1.637	 306.137	 -24.294
212250	   1.478	 306.434	 -23.930
212251	   1.435	 306.639	 -23.457
212252	   1.500	 306.749	 -22.902
212253	  56.046	  69.149	  -2.082
212254	  55.763	  68.839	  -1.806
212255	  55.473	  68.527	  -1.544
212256	  55.171	  68.218	  -1.291
212257	  54.852	  67.916	  -1.050
212258	  54.524	  67.615	  -0.820
212259	 -93.422	  85.766	 -12.414
212260	 -93.553	  85.286	 -12.366
212261	 -93.681	  84.802	 -12.351
212262	 -93.809	  84.316	 -12.365
212263	 -93.936	  83.830	 -12.391
212264	 -94.070	  83.344	 -12.407
212265	 -94.213	  82.860	 -12.403
212266	 -94.362	  82.379	 -12.360
212267	 -94.496	  81.912	 -12.248
212268	 -94.616	  81.466	 -12.060
212269	 -94.718	  81.036	 -11.805
212270	 -94.824	  80.599	 -11.566
212271	 -94.910	  80.142	 -11.364
212272	 -95.025	  79.678	 -11.209
212273	 -95.152	  79.213	 -11.069
212274	 -95.278	  78.747	 -10.933
212275	 -95.364	  78.269	 -10.794
212276	  59.704	 431.984	 -66.973
212277	  59.821	 431.601	 -66.670
212278	  59.928	 431.227	 -66.352
212279	  59.975	 430.907	 -65.953
212280	  59.981	 430.594	 -65.530
212281	  60.006	 430.244	 -65.159
212282	  60.123	 429.805	 -64.964
212283	  60.304	 429.334	 -64.876
212284	  60.488	 428.854	 -64.840
212285	  60.653	 428.383	 -64.795
212286	  60.811	 427.908	 -64.757
212287	  60.965	 427.433	 -64.713
212288	  61.119	 426.960	 -64.656
212289	  82.719	 172.067	 -76.415
212290	  82.597	 171.733	 -76.063
212291	  82.471	 171.396	 -75.716
212292	  82.353	 171.047	 -75.374
212293	  82.235	 170.703	 -75.025
212294	  82.108	 170.390	 -74.653
212295	  81.970	 170.098	 -74.209
212296	  81.735	 169.890	 -73.777
212297	  81.479	 169.716	 -73.330
212298	  81.208	 169.553	 -72.915
212299	  80.981	 169.351	 -72.482
212300	  80.733	 169.156	 -72.090
212301	  80.486	 168.980	 -71.688
212302	  80.311	 168.822	 -71.250
212303	  80.224	 168.686	 -70.774
212304	  80.221	 168.580	 -70.267
212305	  80.244	 168.493	 -69.756
212306	 -64.286	 252.064	 -37.431
212307	 -64.107	 251.860	 -37.008
212308	 -63.904	 251.645	 -36.601
212309	 -63.693	 251.431	 -36.200
212310	 -63.479	 251.218	 -35.801
212311	 -63.257	 251.001	 -35.408
212312	 -63.027	 250.783	 -35.020
212313	 -62.795	 250.561	 -34.636
212314	 159.183	 372.511	 116.330
212315	 159.584	 372.818	 116.253
212316	 159.972	 373.136	 116.213
212317	 160.362	 373.446	 116.155
212318	 160.766	 373.735	 116.066
212319	 161.167	 374.020	 115.974
212320	 161.564	 374.314	 115.895
212321	 189.862	 308.966	 -66.600
212322	 189.973	 308.484	 -66.514
212323	 190.105	 308.004	 -66.437
212324	 190.232	 307.513	 -66.398
212325	 190.297	 306.999	 -66.399
212326	 190.275	 306.474	 -66.373
212327	 190.169	 305.960	 -66.274
212328	 256.573	 191.871	 143.773
212329	 256.777	 191.594	 144.179
212330	 257.036	 191.428	 144.581
212331	 257.306	 191.255	 144.978
212332	 257.523	 190.957	 145.375
212333	  91.438	 125.610	  54.231
212334	  91.284	 126.090	  54.298
212335	  91.163	 126.580	  54.339
212336	  91.001	 127.058	  54.348
212337	  90.798	 127.527	  54.337
212338	 134.339	 187.669	  57.815
212339	 134.695	 187.461	  58.098
212340	 135.042	 187.259	  58.397
212341	 135.343	 187.057	  58.762
212342	 135.660	 186.850	  59.098
212343	 135.992	 186.646	  59.419
212344	 136.400	 186.452	  59.633
212345	 136.856	 186.269	  59.775
212346	 137.316	 186.081	  59.910
212347	 137.751	 185.891	  60.087
212348	 138.135	 185.674	  60.331
212349	 138.523	 185.478	  60.586
212350	 138.921	 185.293	  60.832
212351	 139.328	 185.147	  61.083
212352	 139.736	 185.007	  61.337
212353	-111.650	 100.960	  27.279
212354	-112.100	 101.026	  27.597
212355	-112.546	 101.168	  27.825
212356	-112.985	 101.377	  27.953
212357	-113.410	 101.635	  27.997
212358	-113.836	 101.899	  28.010
212359	-114.263	 102.162	  28.020
212360	-114.691	 102.427	  28.026
212361	-115.122	 102.690	  28.036
212362	-115.553	 102.949	  28.073
212363	-115.986	 103.183	  28.164
212364	-116.413	 103.400	  28.310
212365	-116.833	 103.605	  28.494
212366	-117.246	 103.816	  28.684
212367	-117.656	 104.027	  28.878
212368	  90.710	 304.498	 212.432
212369	  90.540	 304.019	 212.375
212370	  90.437	 303.550	 212.246
212371	  90.401	 303.090	 212.059
212372	  90.392	 302.634	 211.848
212373	  90.379	 302.178	 211.644
212374	  90.351	 301.723	 211.438
212375	  90.321	 301.270	 211.227
212376	  90.314	 300.817	 211.009
212377	  90.304	 300.355	 210.813
212378	  90.285	 299.881	 210.651
212379	  90.221	 299.396	 210.541
212380	  90.153	 298.906	 210.464
212381	  90.066	 298.416	 210.406
212382	  89.978	 297.926	 210.355
212383	  89.873	 297.440	 210.309
212384	  89.770	 296.952	 210.268
212385	  89.655	 296.467	 210.232
212386	  89.533	 295.983	 210.182
212387	  89.400	 295.502	 210.131
212388	  89.252	 295.023	 210.092
212389	  89.104	 294.543	 210.085
212390	  88.958	 294.064	 210.103
212391	  88.833	 293.580	 210.137
212392	  88.711	 293.098	 210.192
212393	  88.591	 292.618	 210.264
212394	  88.484	 292.138	 210.372
212395	  88.378	 291.658	 210.478
212396	  88.278	 291.174	 210.558
212397	  88.174	 290.686	 210.592
212398	  88.077	 290.195	 210.598
212399	  87.978	 289.704	 210.593
212400	  87.871	 289.216	 210.569
212401	  87.755	 288.732	 210.515
212402	  87.630	 288.255	 210.415
212403	  87.486	 287.788	 210.287
212404	  87.321	 287.331	 210.145
212405	  87.138	 286.881	 210.014
212406	  86.946	 286.434	 209.893
212407	  86.745	 285.990	 209.779
212408	  86.534	 285.549	 209.673
212409	  86.310	 285.112	 209.573
212410	  64.983	 101.549	  66.731
212411	  64.514	 101.618	  66.897
212412	  64.035	 101.667	  67.038
212413	  63.540	 101.702	  67.161
212414	  63.038	 101.758	  67.267
212415	  62.524	 101.804	  67.357
212416	  62.013	 101.822	  67.465
212417	  61.498	 102.013	  67.492
212418	  61.006	 102.508	  67.372
212419	  51.943	 254.972	-133.473
212420	  51.469	 255.072	-133.121
212421	  51.106	 255.211	-132.726
212422	  50.831	 255.385	-132.307
212423	  50.758	 255.628	-131.874
212424	  50.661	 255.879	-131.451
212425	  50.575	 256.161	-131.023
212426	  50.466	 256.390	-130.570
212427	  50.340	 256.590	-130.113
212428	  50.225	 256.802	-129.675
212429	  50.124	 257.066	-129.254
212430	  50.027	 257.386	-128.876
212431	  49.897	 257.695	-128.506
212432	  49.759	 258.028	-128.157
212433	  49.611	 258.338	-127.792
212434	  49.428	 258.613	-127.390
212435	  49.258	 258.899	-126.986
212436	  49.120	 259.221	-126.612
212437	  49.034	 259.589	-126.281
212438	  48.957	 259.966	-125.960
212439	  48.894	 260.288	-125.575
212440	  48.849	 260.540	-125.114
212441	 -68.426	  76.264	   4.565
212442	 -68.724	  76.153	   4.956
212443	 -68.992	  76.017	   5.359
212444	 -69.242	  75.860	   5.766
212445	 -69.467	  75.701	   6.187
212446	 -18.866	 174.633	  44.779
212447	 -18.987	 174.142	  44.775
212448	 -19.070	 173.645	  44.768
212449	 -19.113	 173.144	  44.787
212450	 -19.170	 172.645	  44.800
212451	 -19.220	 172.146	  44.828
212452	-106.942	 118.662	  31.375
212453	-107.455	 118.548	  31.428
212454	-107.921	 118.364	  31.513
212455	-108.355	 118.132	  31.619
212456	-108.782	 117.900	  31.750
212457	-109.234	 117.696	  31.883
212458	-109.684	 117.477	  31.997
212459	-110.091	 117.192	  32.083
212460	-110.457	 116.853	  32.139
212461	-110.684	 116.404	  32.300
212462	-110.828	 115.920	  32.523
212463	-110.889	 115.411	  32.811
212464	-111.010	 114.968	  33.020
212465	-111.135	 114.512	  33.180
212466	 -39.180	 202.877	-139.188
212467	 -38.792	 202.615	-138.990
212468	 -38.413	 202.340	-138.797
212469	 -38.041	 202.061	-138.593
212470	 -37.654	 201.825	-138.372
212471	 -37.235	 201.629	-138.176
212472	 -36.797	 201.455	-138.008
212473	 -36.353	 201.278	-137.860
212474	 -35.911	 201.103	-137.705
212475	 -35.470	 200.932	-137.542
212476	 -35.029	 200.751	-137.384
212477	 -34.586	 200.576	-137.225
212478	  94.538	 303.780	-105.940
212479	  94.227	 303.499	-105.660
212480	  93.912	 303.199	-105.412
212481	  93.586	 302.886	-105.197
212482	  93.247	 302.574	-105.001
212483	  92.900	 302.263	-104.812
212484	  92.542	 301.954	-104.615
212485	  92.178	 301.633	-104.413
212486	  91.899	 301.278	-104.189
212487	  91.741	 300.885	-103.938
212488	  91.713	 300.465	-103.670
212489	  91.733	 300.043	-103.391
212490	  91.763	 299.630	-103.106
212491	  91.642	 299.194	-102.852
212492	  91.524	 298.736	-102.638
212493	  91.437	 298.262	-102.457
212494	  91.511	 297.802	-102.262
212495	  91.576	 297.348	-102.060
212496	  91.611	 296.892	-101.859
212497	  21.777	 131.254	  28.989
212498	  22.220	 131.424	  29.157
212499	  22.664	 131.586	  29.340
212500	  23.184	 131.700	  29.426
212501	  23.688	 131.850	  29.520
212502	  24.151	 132.054	  29.645
212503	  24.479	 132.333	  29.899
212504	  24.770	 132.617	  30.192
212505	  25.062	 132.907	  30.472
212506	  25.388	 133.207	  30.701
212507	  25.738	 133.516	  30.887
212508	  26.092	 133.825	  31.062
212509	  26.436	 134.148	  31.231
212510	  26.760	 134.486	  31.412
212511	  27.064	 134.829	  31.612
212512	  27.359	 135.168	  31.832
212513	  27.653	 135.504	  32.059
212514	  27.943	 135.838	  32.291
212515	  28.239	 136.169	  32.525
212516	  28.516	 136.502	  32.776
212517	  28.758	 136.839	  33.056
212518	  28.954	 137.184	  33.365
212519	  29.122	 137.541	  33.680
212520	  29.272	 137.929	  33.966
212521	  29.414	 138.333	  34.237
212522	  29.559	 138.734	  34.507
212523	  29.713	 139.115	  34.792
212524	-121.006	 177.302	 121.480
212525	-120.547	 177.248	 121.706
212526	-120.110	 177.339	 121.900
212527	-119.681	 177.490	 122.118
212528	-119.262	 177.681	 122.333
212529	-118.853	 177.862	 122.558
212530	-118.443	 178.018	 122.799
212531	-118.048	 178.154	 123.075
212532	-117.648	 178.279	 123.350
212533	-117.268	 178.398	 123.657
212534	-116.884	 178.518	 123.954
212535	-116.505	 178.637	 124.258
212536	 -84.902	 150.350	  32.263
212537	 -84.963	 150.758	  32.563
212538	 -85.041	 151.140	  32.885
212539	 -85.138	 151.491	  33.232
212540	 -85.260	 151.802	  33.603
212541	 -85.392	 152.097	  33.986
212542	 -85.538	 152.387	  34.366
212543	 -85.684	 152.686	  34.739
212544	 -85.831	 153.001	  35.100
212545	 -86.005	 153.346	  35.420
212546	 -86.236	 153.735	  35.667
212547	 -86.501	 154.153	  35.858
212548	 -86.745	 154.594	  36.015
212549	 -86.968	 155.029	  36.178
212550	  55.398	 179.596	-118.852
212551	  55.920	 179.628	-118.732
212552	  56.381	 179.552	-118.548
212553	  56.702	 179.335	-118.223
212554	  56.919	 179.052	-117.818
212555	  57.055	 178.759	-117.360
212556	 -87.239	 259.646	 140.430
212557	 -87.710	 259.662	 140.606
212558	 -88.185	 259.668	 140.770
212559	 -88.665	 259.649	 140.919
212560	 -89.139	 259.611	 141.075
212561	 -89.596	 259.572	 141.281
212562	 -90.029	 259.524	 141.544
212563	 141.437	 256.790	-155.352
212564	 141.620	 256.904	-154.900
212565	 141.813	 257.021	-154.453
212566	 142.017	 257.135	-154.010
212567	 142.224	 257.247	-153.568
212568	 142.463	 257.374	-153.136
212569	 142.665	 257.485	-152.688
212570	 142.805	 257.598	-152.222
212571	 142.840	 257.688	-151.730
212572	 142.830	 257.784	-151.239
212573	 142.804	 257.879	-150.748
212574	 142.786	 257.982	-150.259
212575	 142.776	 258.091	-149.771
212576	 142.772	 258.200	-149.283
212577	 142.750	 258.305	-148.794
212578	 142.714	 258.414	-148.307
212579	 142.637	 258.525	-147.822
212580	 142.524	 258.651	-147.343
212581	 142.342	 258.792	-146.875
212582	  49.392	  61.391	   4.113
212583	  49.011	  61.268	   4.430
212584	  48.671	  61.128	   4.779
212585	  48.384	  61.010	   5.180
212586	  48.144	  60.911	   5.618
212587	  47.920	  60.847	   6.074
212588	  47.699	  60.760	   6.515
212589	  47.486	  60.665	   6.959
212590	  47.286	  60.573	   7.412
212591	  47.080	  60.471	   7.857
212592	 -74.385	 203.761	-143.429
212593	 -74.672	 203.262	-143.282
212594	 -74.882	 202.961	-142.940
212595	 -75.086	 202.682	-142.578
212596	 -75.269	 202.390	-142.211
212597	 -75.444	 202.073	-141.831
212598	 -75.653	 201.803	-141.440
212599	 -75.862	 201.578	-141.022
212600	 -76.056	 201.345	-140.541
212601	 -76.293	 201.155	-140.065
212602	 -76.619	 201.079	-139.649
212603	 -77.012	 201.168	-139.353
212604	 -77.436	 201.349	-139.137
212605	 -77.881	 201.586	-138.996
212606	 -78.360	 201.798	-138.947
212607	 -78.872	 201.926	-138.923
212608	 -79.344	 202.100	-138.884
212609	 -79.733	 202.368	-138.766
212610	 -80.049	 202.731	-138.603
212611	 -80.365	 203.083	-138.423
212612	 -45.110	 177.192	   0.354
212613	 -45.200	 177.564	   0.878
212614	 -45.451	 177.677	   1.304
212615	 -45.699	 177.739	   1.738
212616	 -45.959	 177.795	   2.168
212617	 -46.224	 177.841	   2.599
212618	 -46.462	 177.879	   3.044
212619	 -46.653	 177.890	   3.517
212620	-168.871	 238.145	 -30.273
212621	-169.066	 238.243	 -29.824
212622	-169.260	 238.339	 -29.372
212623	-169.456	 238.439	 -28.922
212624	-169.648	 238.557	 -28.475
212625	-169.823	 238.684	 -28.022
212626	-169.940	 238.947	 -27.634
212627	-170.034	 239.273	 -27.270
212628	-170.120	 239.665	 -26.941
212629	-170.231	 239.977	 -26.560
212630	-170.368	 240.293	 -26.192
212631	-170.536	 240.612	 -25.840
212632	-170.772	 240.951	 -25.557
212633	-171.039	 241.300	 -25.318
212634	-171.315	 241.676	 -25.123
212635	-171.570	 242.055	 -24.917
212636	-171.786	 242.455	 -24.700
212637	-171.975	 242.876	 -24.489
212638	-172.137	 243.322	 -24.297
212639	   3.479	  68.506	 -13.476
212640	   3.968	  68.512	 -13.598
212641	   4.467	  68.507	 -13.670
212642	   4.963	  68.480	 -13.737
212643	   5.478	  68.466	 -13.882
212644	   6.007	  68.444	 -14.007
212645	   6.536	  68.452	 -14.067
212646	   7.059	  68.471	 -14.083
212647	   7.568	  68.460	 -14.068
212648	   8.063	  68.456	 -13.985
212649	   8.546	  68.475	 -13.844
212650	   9.033	  68.523	 -13.686
212651	   9.512	  68.579	 -13.535
212652	   9.972	  68.692	 -13.370
212653	  10.392	  68.887	 -13.175
212654	  44.822	  55.194	  22.955
212655	  45.068	  54.986	  23.307
212656	  45.306	  54.877	  23.727
212657	  45.639	  54.870	  24.208
212658	  45.929	  54.799	  24.670
212659	  46.186	  54.689	  25.132
212660	  46.331	  54.541	  25.593
212661	 -99.077	  96.357	   6.454
212662	 -98.999	  95.977	   6.810
212663	 -98.920	  95.571	   7.121
212664	 -98.808	  95.162	   7.406
212665	 -98.592	  94.770	   7.642
212666	 -98.376	  94.385	   7.892
212667	 -98.207	  93.983	   8.148
212668	 -98.093	  93.572	   8.412
212669	 -98.063	  93.160	   8.695
212670	 -98.099	  92.760	   9.002
212671	 -98.173	  92.373	   9.327
212672	 -98.241	  91.994	   9.650
212673	 -98.305	  91.617	   9.973
212674	 -98.359	  91.247	  10.306
212675	 -98.376	  90.882	  10.646
212676	 -98.354	  90.520	  10.993
212677	 -98.301	  90.168	  11.346
212678	 -98.231	  89.815	  11.694
212679	 -98.154	  89.460	  12.039
212680	 -98.079	  89.098	  12.376
212681	 170.694	 156.186	  35.592
212682	 170.728	 155.796	  35.902
212683	 170.769	 155.413	  36.222
212684	 170.799	 155.029	  36.541
212685	 170.896	 154.662	  36.877
212686	 171.033	 154.312	  37.221
212687	 171.226	 153.984	  37.577
